Date,close,high,low,open,volume,return,volatility,momentum,SMA_10,EMA_10,RSI_14,BB_High,BB_Low,Log_Returns,Volatility_10,Hurst,GARCH_Vol
2007-02-01,0.0007676539215133501,0.00049932554678183,0.0007718338472367768,0.0008055826852843943,0.2658520294654079,-0.011547572606690926,0.450350373104622,0.0009085400059645463,0.00015857406570306785,0.0001949506257949811,0.3379781286634824,0.0001808473023036973,0.001166930164057967,-0.011614763585900079,0.09324240058546598,0.7799467610342152,0.2027324781183852
2007-02-02,0.0007688238457146321,0.00038004685885706553,0.0006490918386372144,0.0005570737427337824,0.2480989059469688,0.0001176204639738998,0.45034756758014066,0.0009141409804394939,0.0001135924642416946,0.00015628240826522435,0.33852594647809764,6.440409465618621e-05,0.0011974296177619682,0.0001176135472294889,0.09500263597331196,0.7799467610342152,0.2027324781183852
2007-02-05,0.0006737532881500412,0.00037771658191452714,0.0006774219187939516,0.0005782783450650839,0.2304015149287837,-0.00955696785553073,0.4448397628203362,-0.0005979317669804883,7.940663766041814e-05,0.00010695653519303926,0.30582843683488337,5.3907131358115964e-05,0.0011383459878846463,-0.009602928738357304,0.07470148768314411,0.7799467610342152,0.2027324781183852
2007-02-06,0.0006983972054290018,0.00028883797806736333,0.0005499593345028447,0.0005959389833886369,0.34880869499986994,0.00250123401212754,0.44431035113666867,-0.00013971401987683275,6.081430589950469e-05,7.118409766612363e-05,0.3187520633727131,5.659406729545749e-05,0.0010973579498546986,0.002498111132620163,0.06666419043614884,0.7799467610342152,0.2027324781183852
2007-02-07,0.0009331576448372066,0.0005121915987999978,0.0006313945145591301,0.0005994770816161264,0.43275229022633155,0.023767559026046436,0.4517473673848077,0.0007569172651794258,5.42173219007791e-05,8.55938165804735e-05,0.43109400012787136,3.226698503991897e-05,0.0011094768402447417,0.023489507711847685,0.1084803857465384,0.7799467610342152,0.2027324781183852
2007-02-08,0.000936671146283128,0.0005273875375587864,0.000850898602253708,0.0007113550640966623,0.27194312730567816,0.0003474548997732807,0.3385291892030157,-0.003182238044772975,5.33774684598233e-05,9.803728697219648e-05,0.43264932608193474,2.9422138310230758e-05,0.0011107536917489402,0.00034739455129810336,0.10659944728246337,0.7799467610342152,0.2027324781183852
2007-02-09,0.0005951073477188287,0.0004911394145169865,0.0005912665631161076,0.0007643601371558791,0.34721102999258596,-0.03376597285835137,0.2992795606741672,-0.0070690091020605365,2.8068119200228697e-05,4.466905818992922e-05,0.3065506873415147,5.128214669507941e-05,0.0010357602004827712,-0.034349209989043145,0.1751962917316676,0.7799467610342152,0.2027324781183852
2007-02-12,0.0007840841319098433,0.00037186261199041726,0.0006408312694939668,0.0005935833331295361,0.2906204814533311,0.01933452731368357,0.31208155715855507,-0.005559204957224612,1.535323729109049e-05,3.6163996606842705e-05,0.38982614179633857,2.7839288534987558e-05,0.001034391697290962,0.019149990172623813,0.19556736526566643,0.7799467610342152,0.2027324781183852
2007-02-13,0.0007629574449188811,0.00038472634304354165,0.000719903908817026,0.0006795637908552574,0.2312862683703174,-0.002120507278711603,0.31129738680383023,-0.005073649729945252,5.157629910773273e-06,2.5274609006560936e-05,0.38231487998475466,1.2832606527828777e-05,0.001029295794034487,-0.0021227587376575962,0.19500112837419012,0.7799467610342152,0.2027324781183852
2007-02-14,0.0008333850174150302,0.000425654803669958,0.0007517684553714037,0.0006171415165843672,0.2010130708885473,0.007083909289504975,0.29362906901137775,-0.005984398707628099,0.0,2.94684290633538e-05,0.41324557942696094,0.0,0.0010322456509263885,0.0070589362724591265,0.1977725643750646,0.7799467610342152,0.2027324781183852
2007-02-15,0.0008228184111827332,0.00042331598320007567,0.0007765518099040244,0.0007125400321855799,0.14116681545944915,-0.0010553588066317676,0.28804159281500197,-0.004980278685746454,5.637382851862369e-06,3.093377891265521e-05,0.4089413195843765,7.318959130357683e-06,0.00103609535990528,-0.0010559160898608133,0.19066704214045477,0.7799467610342152,0.2027324781183852
2007-02-16,0.0007782167989035717,0.0003987598817096101,0.0007623893118194561,0.0006901621066037113,0.15618091880915072,-0.004459372502117587,0.20032132514844445,-0.002243714812555142,6.597269792773738e-06,2.383440110664825e-05,0.39007812322249413,8.109586546081737e-06,0.0010372313447023097,-0.004469345162589684,0.1918948329145595,0.7907297786432622,0.2027324781183852
2007-02-20,0.0009038088610691056,0.00048646258054695947,0.0007033798082270049,0.0006194949346313115,0.24651169078348242,0.012613232373797745,0.20609530314181596,-0.0013383302201071614,3.0107164464547587e-05,4.1392702382403446e-05,0.4504163794091869,2.8929685693691518e-05,0.0010635189445781807,0.012534348188809032,0.19251938562915366,0.7787743428730739,0.2027324781183852
2007-02-21,0.0012911563148505951,0.0008758650075595675,0.0009158123119158614,0.0007761365488257923,0.46944633617487525,0.038416811144411644,0.23730597355289107,0.0014111213620107092,9.068254654033374e-05,0.00012782605927202928,0.5950382812801221,0.00022643641736216566,0.0009795255195839802,0.037697256305449824,0.24661876966147667,0.7675015079655213,0.2027324781183852
2007-02-22,0.0013275442202472874,0.0010302226889393126,0.0012191166220070458,0.0013438125212784629,0.337957112762896,0.0034754092580651097,0.23184978334292222,0.0021746856675566887,0.00013098579470861155,0.00020531436921928693,0.6062953649608283,0.00036428446810909607,0.0009168504876673374,0.0034693839794799307,0.23111630420107637,0.7760884696906204,0.2027324781183852
2007-02-23,0.0012758997574974593,0.000975268295564144,0.0012568835575419313,0.0011506668749921376,0.20512334278228667,-0.004915479919865295,0.23040606170366623,0.0013849558473534888,0.00016565232687780485,0.00025910524588541005,0.5800046925026903,0.0004515035326462316,0.0008960046116865197,-0.00492760062699438,0.23394091033890213,0.7579378742982477,0.2027324781183852
2007-02-26,0.0012101649327537038,0.0009355059464866144,0.0011105413439888405,0.0012307478317790301,0.24574304671747807,-0.006287495707802293,0.23083144240952816,0.0013327217455890664,0.00022850644015908785,0.0002908857478079261,0.5465362539457402,0.0004791121868291167,0.0009958727499045188,-0.006307345255311418,0.16059630177435646,0.7526740392336795,0.2027324781183852
2007-02-27,0.0006725749740540878,0.00059404520028929,0.0006148700903155536,0.0008138256336595248,0.4655067450631641,-0.05174549974956488,0.2934224011706433,-0.000651021525516575,0.00021711106936731298,0.0002168673104329423,0.33919826218538873,0.0004928225575531534,0.0009580279321592822,-0.05313235257631735,0.2922617209769501,0.7706500564435425,0.2027324781183852
2007-02-28,0.0007523945675286595,0.0004209793249500514,0.0005664843668124909,0.0004251696267388097,0.3716497313540057,0.008102257407536895,0.2939483936245079,-0.0005775398235067389,0.00021603162524985904,0.000171157511159703,0.37135465280214197,0.000493750988617819,0.0009548335703808784,0.008069610344705951,0.2950151782305197,0.7807084959243649,0.2027324781183852
2007-03-01,0.001039966597256416,0.0007378781166563729,0.0006549904377309186,0.0005464713557545853,0.577351423229331,0.028956000834651885,0.31068470197980724,0.0010174226075796698,0.00023714265995149718,0.00018726245957141098,0.4746502272941595,0.0005040159236087156,0.0009873304977723926,0.028544696787715873,0.3211419866312954,0.7888813866460344,0.2027324781183852
2007-03-02,0.0008462961331024872,0.0006478405581712386,0.0008273003242502252,0.0008691823261845564,0.3469869388978143,-0.018952151823745766,0.3182275342887077,1.4744614979083928e-05,0.0002395419009803626,0.00016440610557545698,0.410872287909986,0.0005029393173430798,0.0009933895537186151,-0.01913404570688897,0.3350367609607167,0.7603311839310478,0.2027324781183852
2007-03-05,0.0009531060177322154,0.0007776350669845573,0.0008922062892077285,0.0007655360333956879,0.3382369363579217,0.010654090704225183,0.31735598692742184,0.0010719666774036604,0.0002574142222709092,0.00016557783951628817,0.4472806451103183,0.0004973731042543141,0.0010359366913246862,0.010597735799992156,0.33713307277063864,0.7625311812381063,0.2027324781183852
2007-03-06,0.0011726089675767673,0.0007378843823898362,0.0010857614457926278,0.0009904906995882173,0.2902535758266583,0.021664205504722256,0.3252194662611352,0.0020979945364869154,0.00028488350767691753,0.00020737589357339506,0.5160173006328204,0.0005235004474965013,0.001064752193247382,0.021432871749518037,0.3458348512186832,0.7700717547097411,0.2027324781183852
2007-03-07,0.0011174388846442711,0.0008150601165105888,0.0010916580849098453,0.0010199339722958625,0.2500704431434573,-0.005329639874229075,0.32363645850207845,0.0022992958689298515,0.0002671309340922783,0.0002313096966757664,0.49607335194609936,0.0004812094462735405,0.0010729240436762686,-0.005343893070314896,0.29889744565952353,0.7638757334176084,0.2027324781183852
2007-03-08,0.001150302102068814,0.0007858215936663703,0.0010928349330934176,0.0010835306637929625,0.202269374331775,0.0031917225442192887,0.32365072586233934,0.0023321762752199346,0.0002490181647430926,0.00025700622640297335,0.5066742206235559,0.00042710031229638984,0.0010928208699021134,0.003186639810066087,0.2987923080322446,0.7651801769493696,0.2027324781183852
